month,day,year,id,age,kg.meat,hours,datatype
4,20,1998,3159,59,4.8,NA,3
5,7,1998,3159,59,8.74,NA,3
5,13,1998,3159,59,4.96,NA,3
5,22,1998,3159,59,4.96,NA,3
5,24,1998,3159,59,7.6,NA,3
5,29,1998,3159,59,4.96,NA,3
6,14,1998,3159,59,0,8.82,1
6,18,1998,3159,59,4.87,NA,3
6,28,1998,3159,59,4.96,NA,3
7,1,1998,3159,59,0,NA,3
7,2,1998,3159,59,0,NA,3
7,3,1998,3159,59,4.96,NA,3
7,4,1998,3159,59,4.96,NA,3
8,21,1998,3159,59,4.96,NA,3
8,22,1998,3159,59,3.85,NA,3
8,23,1998,3159,59,4.87,NA,3
8,24,1998,3159,59,0,NA,3
9,6,1998,3159,59,4.87,NA,3
9,30,1998,3159,59,4.87,NA,3
10,4,1998,3159,59,4.87,NA,3
10,5,1998,3159,59,0,NA,3
10,6,1998,3159,59,0,NA,3
10,7,1998,3159,59,4.87,NA,3
10,8,1998,3159,59,3.71,NA,3
10,9,1998,3159,59,4.96,NA,3
10,10,1998,3159,59,0,NA,3
10,19,1998,3159,59,13.64,NA,3
12,5,1998,3159,59,2.75,NA,3
12,6,1998,3159,59,5.05,NA,3
12,7,1998,3159,59,2.3,NA,3
12,8,1998,3159,59,0,NA,3
12,13,1998,3159,59,4.87,NA,3
12,14,1998,3159,59,8.74,NA,3
12,15,1998,3159,59,0,NA,3
12,28,1998,3159,59,7.8,NA,3
12,29,1998,3159,59,0,NA,3
12,30,1998,3159,59,0,NA,3
1,10,1999,3159,60,0,NA,3
1,16,1999,3159,60,0,NA,3
1,17,1999,3159,60,0,NA,3
1,18,1999,3159,60,2.6,NA,3
1,19,1999,3159,60,0,NA,3
1,20,1999,3159,60,6.67,NA,3
1,21,1999,3159,60,0,NA,3
1,22,1999,3159,60,4.87,NA,3
1,23,1999,3159,60,0,NA,3
1,29,1999,3159,60,2.6,NA,3
2,1,1999,3159,60,0,NA,3
2,2,1999,3159,60,4.87,NA,3
2,3,1999,3159,60,0,NA,3
2,4,1999,3159,60,0,NA,3
3,2,1999,3159,60,0,NA,3
3,3,1999,3159,60,0,NA,3
3,4,1999,3159,60,11.25,NA,3
3,5,1999,3159,60,4.87,NA,3
3,6,1999,3159,60,0,NA,3
3,7,1999,3159,60,3.15,NA,3
3,15,1999,3159,60,4.96,NA,3
5,4,1999,3159,60,7.8,NA,3
5,5,1999,3159,60,4.96,NA,3
5,6,1999,3159,60,4.96,NA,3
5,7,1999,3159,60,4.87,NA,3
5,8,1999,3159,60,4.96,NA,3
5,9,1999,3159,60,0,NA,3
5,10,1999,3159,60,4.96,NA,3
5,11,1999,3159,60,0,NA,3
6,2,1999,3159,60,4.96,NA,3
6,3,1999,3159,60,4.96,NA,3
6,4,1999,3159,60,9.82,NA,3
6,5,1999,3159,60,4.96,NA,3
6,6,1999,3159,60,9.82,NA,3
6,7,1999,3159,60,7.8,NA,3
10,9,1999,3159,60,0,NA,3
10,10,1999,3159,60,4.87,NA,3
10,11,1999,3159,60,0,NA,3
10,12,1999,3159,60,4.96,NA,3
10,13,1999,3159,60,7.8,NA,3
10,22,1999,3159,60,24,NA,3
10,23,1999,3159,60,0,NA,3
10,24,1999,3159,60,0,NA,3
11,13,1999,3159,60,10.54,NA,3
11,14,1999,3159,60,4.96,NA,3
11,15,1999,3159,60,0,NA,3
11,16,1999,3159,60,0,NA,3
12,9,1999,3159,60,0,NA,3
12,10,1999,3159,60,0,NA,3
12,11,1999,3159,60,4.96,NA,3
12,12,1999,3159,60,4.96,NA,3
1,23,2000,3159,61,0,NA,3
1,24,2000,3159,61,6.29,NA,3
1,25,2000,3159,61,0,NA,3
1,26,2000,3159,61,0,NA,3
1,27,2000,3159,61,0,NA,3
1,28,2000,3159,61,0,NA,3
1,29,2000,3159,61,4.96,NA,3
1,30,2000,3159,61,2.75,NA,3
1,31,2000,3159,61,0,NA,3
2,1,2000,3159,61,7.8,NA,3
3,2,2000,3159,61,0,NA,3
3,3,2000,3159,61,0,NA,3
3,4,2000,3159,61,0,NA,3
3,5,2000,3159,61,0,NA,3
3,6,2000,3159,61,0,NA,3
3,7,2000,3159,61,0,NA,3
7,13,2000,3159,61,0,NA,3
7,14,2000,3159,61,5.02,NA,3
7,15,2000,3159,61,0,NA,3
7,16,2000,3159,61,4.87,NA,3
7,17,2000,3159,61,0,NA,3
7,18,2000,3159,61,9.82,NA,3
7,19,2000,3159,61,0,NA,3
7,20,2000,3159,61,0,NA,3
7,21,2000,3159,61,0,NA,3
8,7,2000,3159,61,2.85,NA,3
8,8,2000,3159,61,4.87,NA,3
8,9,2000,3159,61,0,NA,3
8,10,2000,3159,61,2.85,NA,3
8,11,2000,3159,61,0,NA,3
8,12,2000,3159,61,4.96,NA,3
8,13,2000,3159,61,0,NA,3
8,14,2000,3159,61,0,NA,3
8,15,2000,3159,61,0,NA,3
8,16,2000,3159,61,34.56,NA,3
8,17,2000,3159,61,0,NA,3
8,21,2000,3159,61,4.87,NA,3
8,22,2000,3159,61,0,NA,3
8,23,2000,3159,61,4.96,NA,3
8,24,2000,3159,61,4.96,NA,3
8,25,2000,3159,61,0,NA,3
10,19,2000,3159,61,0,NA,3
10,20,2000,3159,61,0,NA,3
10,21,2000,3159,61,0,NA,3
10,22,2000,3159,61,0,NA,3
10,23,2000,3159,61,0,NA,3
12,9,2000,3159,61,4.96,NA,3
12,10,2000,3159,61,0,NA,3
12,11,2000,3159,61,0,NA,3
12,12,2000,3159,61,4.96,NA,3
12,13,2000,3159,61,0,NA,3
12,14,2000,3159,61,0,NA,3
12,15,2000,3159,61,7.8,NA,3
12,16,2000,3159,61,0,NA,3
12,17,2000,3159,61,0,NA,3
12,18,2000,3159,61,4.87,NA,3
12,19,2000,3159,61,0,NA,3
12,20,2000,3159,61,0,NA,3
1,26,2001,3159,62,0,NA,3
1,27,2001,3159,62,0,NA,3
1,28,2001,3159,62,6.29,NA,3
1,29,2001,3159,62,4.87,NA,3
1,30,2001,3159,62,0,NA,3
1,31,2001,3159,62,0,NA,3
2,1,2001,3159,62,0,NA,3
3,8,2001,3159,62,0,NA,3
3,9,2001,3159,62,4.96,NA,3
3,10,2001,3159,62,0,NA,3
3,13,2001,3159,62,4.87,NA,3
3,14,2001,3159,62,4.87,NA,3
3,15,2001,3159,62,4.96,NA,3
3,16,2001,3159,62,0,NA,3
3,17,2001,3159,62,4.96,NA,3
3,18,2001,3159,62,4.87,NA,3
4,4,2001,3159,62,7.8,NA,3
4,5,2001,3159,62,6.29,NA,3
4,6,2001,3159,62,0,NA,3
4,7,2001,3159,62,4.96,NA,3
4,8,2001,3159,62,0,NA,3
4,9,2001,3159,62,0,NA,3
4,10,2001,3159,62,0,NA,3
4,11,2001,3159,62,0,NA,3
4,12,2001,3159,62,4.96,NA,3
5,30,2001,3159,62,0,NA,3
5,31,2001,3159,62,3.71,NA,3
6,1,2001,3159,62,0,NA,3
6,2,2001,3159,62,8.74,NA,3
6,13,2001,3159,62,7.8,NA,3
6,15,2001,3159,62,0,NA,3
6,16,2001,3159,62,0,NA,3
6,17,2001,3159,62,0,NA,3
6,18,2001,3159,62,4.96,NA,3
6,19,2001,3159,62,0,NA,3
6,20,2001,3159,62,0,NA,3
6,21,2001,3159,62,4.87,NA,3
6,22,2001,3159,62,4.87,NA,3
6,23,2001,3159,62,0,NA,3
6,24,2001,3159,62,0,NA,3
6,25,2001,3159,62,4.87,NA,3
6,26,2001,3159,62,0,NA,3
6,27,2001,3159,62,0,NA,3
6,28,2001,3159,62,0,NA,3
6,29,2001,3159,62,0,NA,3
7,28,2001,3159,62,0,NA,3
7,29,2001,3159,62,4.87,NA,3
7,30,2001,3159,62,4.96,NA,3
7,31,2001,3159,62,4.87,NA,3
8,1,2001,3159,62,4.96,NA,3
8,2,2001,3159,62,0,NA,3
8,8,2001,3159,62,0,NA,3
8,9,2001,3159,62,4.87,NA,3
8,21,2001,3159,62,0,NA,3
8,22,2001,3159,62,0,NA,3
8,23,2001,3159,62,4.87,NA,3
8,24,2001,3159,62,0,NA,3
8,25,2001,3159,62,0,NA,3
9,18,2001,3159,62,0,NA,3
9,20,2001,3159,62,4.87,NA,3
9,21,2001,3159,62,0,NA,3
9,22,2001,3159,62,0,NA,3
9,23,2001,3159,62,0,NA,3
9,24,2001,3159,62,0,NA,3
9,25,2001,3159,62,0,NA,3
10,27,2001,3159,62,0,NA,3
10,28,2001,3159,62,4.87,NA,3
10,29,2001,3159,62,2.75,NA,3
10,30,2001,3159,62,0,NA,3
11,20,2001,3159,62,0,NA,3
11,21,2001,3159,62,0,NA,3
12,6,2001,3159,62,0,NA,3
12,7,2001,3159,62,4.96,NA,3
12,8,2001,3159,62,4.87,NA,3
1,23,2002,3159,63,0,NA,3
1,24,2002,3159,63,0,NA,3
2,4,2002,3159,63,0,NA,3
2,5,2002,3159,63,4.96,NA,3
2,6,2002,3159,63,0,NA,3
2,7,2002,3159,63,7.8,NA,3
2,8,2002,3159,63,4.87,NA,3
2,9,2002,3159,63,2.8,NA,3
2,10,2002,3159,63,0,NA,3
2,11,2002,3159,63,4.96,NA,3
2,12,2002,3159,63,4.96,NA,3
2,13,2002,3159,63,1.92,NA,3
2,14,2002,3159,63,0,NA,3
2,15,2002,3159,63,2.8,NA,3
2,16,2002,3159,63,0,NA,3
2,17,2002,3159,63,0,NA,3
3,20,2002,3159,63,0,NA,3
3,21,2002,3159,63,0,NA,3
3,22,2002,3159,63,4.87,NA,3
3,23,2002,3159,63,0,NA,3
6,18,2002,3159,63,0,NA,3
6,19,2002,3159,63,0,NA,3
6,20,2002,3159,63,0,NA,3
6,21,2002,3159,63,0,NA,3
6,22,2002,3159,63,0,NA,3
6,23,2002,3159,63,31.26,NA,3
6,24,2002,3159,63,4.96,NA,3
6,25,2002,3159,63,0,NA,3
7,15,2002,3159,63,1.21,NA,3
7,16,2002,3159,63,4.87,NA,3
7,17,2002,3159,63,4.87,NA,3
7,18,2002,3159,63,3.75,NA,3
7,19,2002,3159,63,3.75,NA,3
7,20,2002,3159,63,0,NA,3
7,28,2002,3159,63,0,NA,3
7,29,2002,3159,63,4.87,NA,3
7,30,2002,3159,63,0,NA,3
7,31,2002,3159,63,4.87,NA,3
8,1,2002,3159,63,0,NA,3
8,7,2002,3159,63,4.87,NA,3
8,8,2002,3159,63,0,NA,3
8,9,2002,3159,63,7.8,NA,3
8,10,2002,3159,63,4.87,NA,3
8,11,2002,3159,63,0,NA,3
8,17,2002,3159,63,0,NA,3
8,18,2002,3159,63,0,NA,3
8,19,2002,3159,63,0,NA,3
8,20,2002,3159,63,0,NA,3
9,13,2002,3159,63,0,NA,3
9,14,2002,3159,63,4.87,NA,3
9,15,2002,3159,63,0,NA,3
9,16,2002,3159,63,0,NA,3
9,17,2002,3159,63,0,NA,3
9,18,2002,3159,63,0,NA,3
9,19,2002,3159,63,2.19,NA,3
9,20,2002,3159,63,0,NA,3
10,2,2002,3159,63,0,NA,3
10,3,2002,3159,63,4.96,NA,3
10,4,2002,3159,63,0,NA,3
10,5,2002,3159,63,0,NA,3
11,5,2002,3159,63,4.87,NA,3
11,6,2002,3159,63,2.75,NA,3
11,7,2002,3159,63,0,NA,3
11,8,2002,3159,63,0,NA,3
11,9,2002,3159,63,2.19,NA,3
11,10,2002,3159,63,4.87,NA,3
11,11,2002,3159,63,4.96,NA,3
11,13,2002,3159,63,7.8,NA,3
11,14,2002,3159,63,0,NA,3
11,15,2002,3159,63,0,NA,3
11,16,2002,3159,63,0,NA,3
11,17,2002,3159,63,0,NA,3
12,28,2002,3159,63,0,NA,3
12,29,2002,3159,63,0,NA,3
12,30,2002,3159,63,0,NA,3
1,11,2003,3159,64,0,NA,3
1,12,2003,3159,64,0,NA,3
1,13,2003,3159,64,0,NA,3
1,14,2003,3159,64,2.6,NA,3
1,15,2003,3159,64,0,NA,3
1,16,2003,3159,64,0,NA,3
1,28,2003,3159,64,0,NA,3
1,29,2003,3159,64,4.96,NA,3
1,30,2003,3159,64,3.71,NA,3
1,31,2003,3159,64,0,NA,3
2,1,2003,3159,64,0,NA,3
2,2,2003,3159,64,2.8,NA,3
2,23,2003,3159,64,0,NA,3
2,24,2003,3159,64,4.87,NA,3
2,25,2003,3159,64,0,NA,3
2,26,2003,3159,64,2.85,NA,3
3,7,2003,3159,64,4.25,NA,3
3,9,2003,3159,64,0,NA,3
3,10,2003,3159,64,7.8,NA,3
3,19,2003,3159,64,0,NA,3
3,20,2003,3159,64,0,NA,3
3,21,2003,3159,64,0,NA,3
3,22,2003,3159,64,0,NA,3
3,23,2003,3159,64,0,NA,3
3,24,2003,3159,64,0,NA,3
4,24,2003,3159,64,0,NA,3
4,25,2003,3159,64,0,NA,3
4,26,2003,3159,64,7.8,NA,3
4,27,2003,3159,64,3.71,NA,3
5,30,2003,3159,64,3.71,NA,3
7,8,2003,3159,64,0,NA,3
7,9,2003,3159,64,0,NA,3
7,10,2003,3159,64,4.87,NA,3
7,11,2003,3159,64,0,NA,3
7,23,2003,3159,64,0,NA,3
7,24,2003,3159,64,4.96,NA,3
7,25,2003,3159,64,0,NA,3
7,26,2003,3159,64,4.87,NA,3
7,27,2003,3159,64,0,NA,3
7,28,2003,3159,64,0,NA,3
7,29,2003,3159,64,5.62,NA,3
7,30,2003,3159,64,0,NA,3
7,31,2003,3159,64,4.87,NA,3
8,30,2003,3159,64,5.62,NA,3
8,31,2003,3159,64,4.96,NA,3
9,1,2003,3159,64,4.87,NA,3
9,2,2003,3159,64,4.87,NA,3
9,3,2003,3159,64,0,NA,3
7,20,2004,3159,65,0,NA,3
7,21,2004,3159,65,4.87,NA,3
6,7,2005,3159,66,3.65,NA,3
6,8,2005,3159,66,0,NA,3
6,9,2005,3159,66,0,NA,3
11,27,2005,3159,66,0,NA,3
11,28,2005,3159,66,0,NA,3
11,29,2005,3159,66,0,NA,3
11,30,2005,3159,66,0,NA,3
12,1,2005,3159,66,0,NA,3
4,25,2006,3159,67,0,NA,3
4,26,2006,3159,67,0,NA,3
4,27,2006,3159,67,8.74,NA,3
4,28,2006,3159,67,4.87,NA,3
4,29,2006,3159,67,0,NA,3
5,18,2006,3159,67,0,NA,3
5,19,2006,3159,67,0,NA,3
5,20,2006,3159,67,0,NA,3
5,21,2006,3159,67,0,NA,3
5,22,2006,3159,67,0,NA,3
5,23,2006,3159,67,0,NA,3
5,24,2006,3159,67,0,NA,3
5,25,2006,3159,67,0,NA,3
5,26,2006,3159,67,0,NA,3
5,27,2006,3159,67,0,NA,3
6,3,2006,3159,67,0,NA,3
6,4,2006,3159,67,3.71,NA,3
6,5,2006,3159,67,4.96,NA,3
6,6,2006,3159,67,4.96,NA,3
6,7,2006,3159,67,7.8,NA,3
6,29,2006,3159,67,0,NA,3
6,30,2006,3159,67,4.96,NA,3
7,1,2006,3159,67,7.8,NA,3
7,2,2006,3159,67,4.87,NA,3
7,3,2006,3159,67,8.74,NA,3
7,4,2006,3159,67,8.74,NA,3
7,5,2006,3159,67,4.96,NA,3
7,6,2006,3159,67,4.96,NA,3
7,7,2006,3159,67,4.87,NA,3
7,8,2006,3159,67,0,NA,3
7,9,2006,3159,67,4.96,NA,3
7,10,2006,3159,67,3.75,NA,3
1,11,2007,3159,68,7.8,NA,3
3,4,2007,3159,68,0,NA,3
3,5,2007,3159,68,0,NA,3
3,6,2007,3159,68,0,NA,3
3,7,2007,3159,68,4.87,NA,3
3,8,2007,3159,68,8.02,NA,3
3,9,2007,3159,68,4.96,NA,3
8,26,1997,3164,58,3.92,8.5,1
8,27,1997,3164,58,10,7,1
8,28,1997,3164,58,6.4,7.5,1
10,21,1997,3164,58,7,8.6,1
10,22,1997,3164,58,27.3,8.1,1
10,23,1997,3164,58,5.2,7.7,1
8,19,2000,3164,61,0,NA,3
8,29,2000,3164,61,0,NA,3
9,3,2000,3164,61,0,NA,3
9,4,2000,3164,61,0,NA,3
9,5,2000,3164,61,4.5,NA,3
1,9,2001,3164,62,4.5,NA,3
1,10,2001,3164,62,0,NA,3
1,11,2001,3164,62,0,NA,3
1,12,2001,3164,62,4.5,NA,3
1,13,2001,3164,62,0,NA,3
1,14,2001,3164,62,4.5,NA,3
4,28,2001,3164,62,4.5,NA,3
5,15,2001,3164,62,9,NA,3
5,21,2001,3164,62,9,NA,3
5,22,2001,3164,62,7.5,NA,3
5,23,2001,3164,62,0,NA,3
5,24,2001,3164,62,9,NA,3
5,25,2001,3164,62,7.5,NA,3
9,13,2001,3164,62,4.5,NA,3
10,22,2001,3164,62,4.5,NA,3
11,9,2001,3164,62,4.5,NA,3
11,15,2001,3164,62,0,NA,3
11,19,2001,3164,62,0,NA,3
11,27,2001,3164,62,0,NA,3
12,1,2001,3164,62,4.5,NA,3
1,10,2004,3164,65,0,NA,3
1,22,2004,3164,65,0,NA,3
1,29,2004,3164,65,0,NA,3
2,14,2004,3164,65,0,NA,3
3,8,2004,3164,65,9,NA,3
3,15,2004,3164,65,0,NA,3
4,1,2004,3164,65,4.5,NA,3
4,5,2004,3164,65,0,NA,3
4,10,2004,3164,65,4.5,NA,3
5,10,2004,3164,65,0,NA,3
12,5,2004,3164,65,0,NA,3
1,3,2005,3164,66,0,NA,3
1,12,2005,3164,66,0,NA,3
1,28,2005,3164,66,5.4,NA,3
2,3,2005,3164,66,0,NA,3
2,8,2005,3164,66,0,NA,3
2,18,2005,3164,66,2.7,NA,3
2,23,2005,3164,66,4.5,NA,3
2,27,2005,3164,66,2.7,NA,3
3,4,2005,3164,66,0,NA,3
3,7,2005,3164,66,4.5,NA,3
3,15,2005,3164,66,2.7,NA,3
4,5,2005,3164,66,0,NA,3
5,3,2005,3164,66,8.8,NA,3
5,13,2005,3164,66,8.8,NA,3
5,28,2005,3164,66,0,NA,3
6,10,2005,3164,66,12,NA,3
6,17,2005,3164,66,0,NA,3
6,25,2005,3164,66,0,NA,3
6,26,2005,3164,66,4.5,NA,3
6,27,2005,3164,66,0,NA,3
7,25,2005,3164,66,5.4,NA,3
8,8,2005,3164,66,0,NA,3
10,9,2005,3164,66,0,NA,3
11,13,2005,3164,66,1.5,NA,3
11,26,2005,3164,66,4.5,NA,3
12,14,2005,3164,66,4.5,NA,3
12,29,2005,3164,66,0,NA,3
1,8,2006,3164,67,0,NA,3
1,29,2006,3164,67,0,NA,3
3,25,2006,3164,67,0,NA,3
4,2,2006,3164,67,0,NA,3
5,6,2006,3164,67,0,NA,3
6,15,2006,3164,67,0,NA,3
6,16,2006,3164,67,4.5,NA,3
6,17,2006,3164,67,0,NA,3
6,18,2006,3164,67,4.5,NA,3
6,19,2006,3164,67,0,NA,3
10,17,1984,3166,44,3.25,5.5,1
10,18,1984,3166,44,6.75,8,1
10,19,1984,3166,44,8.31,8,1
10,20,1984,3166,44,0,9,1
10,21,1984,3166,44,4.75,5.5,1
10,22,1984,3166,44,4.81,5,1
2,13,1996,3166,56,12.46,NA,3
2,15,1996,3166,56,5.86,NA,3
2,16,1996,3166,56,190.99,NA,3
2,19,1996,3166,56,0.41,NA,3
2,22,1996,3166,56,10.47,NA,3
5,21,1996,3166,56,6.5,NA,1.1
5,22,1996,3166,56,2.31,NA,1.1
5,23,1996,3166,56,0,NA,1.1
5,24,1996,3166,56,13.68,NA,1.1
5,25,1996,3166,56,9.82,NA,3
5,26,1996,3166,56,4.96,NA,3
8,26,1997,3166,57,8,9,1
8,27,1997,3166,57,14.1,7,1
8,28,1997,3166,57,5.05,7,1
9,23,1997,3166,57,0,NA,3
9,23,1997,3166,57,0,6.7,1
9,24,1997,3166,57,0,8.2,1
9,25,1997,3166,57,0,3.2,1
9,26,1997,3166,57,0.9,7.5,1
9,30,1997,3166,57,0,NA,3
10,2,1997,3166,57,4.87,NA,3
10,4,1997,3166,57,4.87,NA,3
10,5,1997,3166,57,1.93,NA,3
10,6,1997,3166,57,0,NA,3
10,7,1997,3166,57,8.77,NA,3
10,8,1997,3166,57,4.87,NA,3
2,13,1998,3166,58,2.7,NA,3
2,14,1998,3166,58,3.71,NA,3
2,15,1998,3166,58,0,NA,3
2,16,1998,3166,58,3.09,NA,3
2,17,1998,3166,58,0.9,NA,3
2,18,1998,3166,58,0,NA,3
2,19,1998,3166,58,0,NA,3
2,20,1998,3166,58,4.96,NA,3
2,21,1998,3166,58,8.6,NA,3
2,22,1998,3166,58,8.74,NA,3
2,23,1998,3166,58,1.21,NA,3
2,24,1998,3166,58,7.8,NA,3
2,25,1998,3166,58,7.8,NA,3
2,26,1998,3166,58,0,NA,3
2,27,1998,3166,58,0,NA,3
2,28,1998,3166,58,0,NA,3
3,1,1998,3166,58,4.96,NA,3
3,2,1998,3166,58,0,NA,3
9,22,1999,3166,59,2.85,NA,3
9,23,1999,3166,59,0,NA,3
9,24,1999,3166,59,0,NA,3
9,25,1999,3166,59,24,NA,3
9,26,1999,3166,59,0,NA,3
9,27,1999,3166,59,0,NA,3
9,28,1999,3166,59,0,NA,3
9,29,1999,3166,59,2.19,NA,3
9,30,1999,3166,59,4.87,NA,3
10,1,1999,3166,59,7.8,NA,3
10,2,1999,3166,59,0,NA,3
10,3,1999,3166,59,0,NA,3
10,5,1999,3166,59,0,NA,3
10,6,1999,3166,59,0,NA,3
10,9,1999,3166,59,0,NA,3
10,10,1999,3166,59,0,NA,3
10,12,1999,3166,59,0,NA,3
10,13,1999,3166,59,3.71,NA,3
10,14,1999,3166,59,1.21,NA,3
10,15,1999,3166,59,7.8,NA,3
10,16,1999,3166,59,2.19,NA,3
10,22,1999,3166,59,0,NA,3
10,23,1999,3166,59,24,NA,3
10,24,1999,3166,59,0,NA,3
10,26,1999,3166,59,34.56,NA,3
10,27,1999,3166,59,2.19,NA,3
10,28,1999,3166,59,0,NA,3
11,1,1999,3166,59,0,NA,3
11,2,1999,3166,59,3.71,NA,3
11,3,1999,3166,59,0,NA,3
11,4,1999,3166,59,0,NA,3
11,5,1999,3166,59,0,NA,3
11,6,1999,3166,59,0,NA,3
5,15,1980,3170,40,2.4,7.5,1
5,16,1980,3170,40,0,9.8,1
5,17,1980,3170,40,8,8.2,1
5,18,1980,3170,40,0,5.8,1
5,19,1980,3170,40,5,8.7,1
11,6,1981,3170,41,7.8,8.1,1
11,7,1981,3170,41,0,7.8,1
11,8,1981,3170,41,5.5,7.2,1
11,10,1981,3170,41,1.5,9.6,1
11,11,1981,3170,41,0,8.1,1
11,12,1981,3170,41,0,4.5,1
11,13,1981,3170,41,0,4.5,1
2,6,1982,3170,42,0,7.3,1
2,7,1982,3170,42,35.9,8.9,1
2,8,1982,3170,42,0,9.1,1
2,9,1982,3170,42,3.45,8.1,1
2,11,1982,3170,42,0,8.4,1
2,12,1982,3170,42,0,8.3,1
2,13,1982,3170,42,0,8.3,1
2,14,1982,3170,42,0,8.4,1
2,15,1982,3170,42,5.4,7.9,1
10,17,1981,3171,41,0,6.63,1
10,18,1981,3171,41,2.3,9.67,1
10,19,1981,3171,41,0,3.78,1
10,20,1981,3171,41,5.5,8.22,1
10,21,1981,3171,41,3.9,9.22,1
10,22,1981,3171,41,7.6,8.07,1
11,6,1981,3171,41,0,8.1,1
11,7,1981,3171,41,0.6,6.3,1
11,8,1981,3171,41,0,7.2,1
11,10,1981,3171,41,0,9.4,1
11,11,1981,3171,41,33.9,8.1,1
11,12,1981,3171,41,0.8,4.5,1
11,13,1981,3171,41,5.6,4.5,1
4,18,1982,3171,42,0,8.2,1
4,19,1982,3171,42,0.69,8.3,1
4,20,1982,3171,42,8.35,8.6,1
4,21,1982,3171,42,0,7.2,1
4,22,1982,3171,42,0,5.7,1
4,23,1982,3171,42,46,7.2,1
4,24,1982,3171,42,5.2,8.9,1
4,25,1982,3171,42,10.7,7.7,1
4,26,1982,3171,42,3.6,6.6,1
11,17,1984,3171,44,0,8.2,1
11,18,1984,3171,44,13.45,11,1
11,19,1984,3171,44,0,7.6,1
4,5,1980,3177,39,0.2,7.2,1
4,6,1980,3177,39,0,9,1
4,7,1980,3177,39,0,5.3,1
4,8,1980,3177,39,0,6.7,1
4,9,1980,3177,39,0,7.5,1
4,10,1980,3177,39,0,4.5,1
4,11,1980,3177,39,7.45,4.1,1
4,12,1980,3177,39,0,5.8,1
4,13,1980,3177,39,5.5,7.5,1
4,14,1980,3177,39,0,6,1
4,15,1980,3177,39,5.8,6,1
4,25,1980,3177,39,4,6.7,1
4,26,1980,3177,39,9,9,1
4,28,1980,3177,39,0,8.8,1
4,29,1980,3177,39,0,7.2,1
4,30,1980,3177,39,0,7,1
5,2,1980,3177,39,0,8,1
6,21,1980,3177,39,5.5,8.5,1
6,22,1980,3177,39,0,8.4,1
6,23,1980,3177,39,3.8,7.1,1
6,24,1980,3177,39,14.9,7.3,1
6,26,1980,3177,39,7.95,6.5,1
6,28,1980,3177,39,35.9,6,1
10,2,1981,3177,40,3.1,6.97,1
10,3,1981,3177,40,11.05,9.93,1
10,4,1981,3177,40,0,1.55,1
10,5,1981,3177,40,27.95,9.67,1
10,6,1981,3177,40,0,3.92,1
10,7,1981,3177,40,8,7.55,1
10,8,1981,3177,40,3.73,10.72,1
11,6,1981,3177,40,0,8.1,1
11,7,1981,3177,40,0.3,7.8,1
11,8,1981,3177,40,49.5,7.2,1
11,10,1981,3177,40,1,9.6,1
11,11,1981,3177,40,0,7.8,1
11,12,1981,3177,40,0,6.9,1
11,13,1981,3177,40,5.52,6.9,1
2,26,1982,3177,41,3.5,8.9,1
2,27,1982,3177,41,8.18,7.8,1
2,28,1982,3177,41,2.5,6.5,1
3,1,1982,3177,41,0,3.9,1
3,2,1982,3177,41,0,6.7,1
3,3,1982,3177,41,0,2.3,1
3,4,1982,3177,41,7.75,9.8,1
3,5,1982,3177,41,12.8,8.4,1
3,6,1982,3177,41,14.1,8.8,1
3,7,1982,3177,41,3.1,7.6,1
3,8,1982,3177,41,0,5.2,1
3,9,1982,3177,41,0,9.2,1
3,10,1982,3177,41,0,6.3,1
8,26,1997,3177,56,0,8.5,1
8,27,1997,3177,56,11.1,7,1
8,28,1997,3177,56,0,7.5,1
7,25,2000,3177,59,0,4.47,1
7,26,2000,3177,59,10,6.57,1
7,27,2000,3177,59,11.5,8.25,1
7,28,2000,3177,59,4.5,5.13,1
8,20,2000,3177,59,7.5,NA,3
8,29,2000,3177,59,0,NA,3
9,6,2000,3177,59,4.5,NA,3
9,7,2000,3177,59,13,NA,3
9,28,2000,3177,59,6.18,NA,3
10,3,2000,3177,59,4.5,NA,3
10,6,2000,3177,59,4.5,NA,3
10,9,2000,3177,59,14.8,NA,3
10,28,2000,3177,59,0,NA,3
1,16,2001,3177,60,0,NA,3
1,18,2001,3177,60,0,NA,3
1,22,2001,3177,60,4.5,NA,3
1,24,2001,3177,60,4.5,NA,3
1,26,2001,3177,60,0,NA,3
1,31,2001,3177,60,19.7,NA,3
2,5,2001,3177,60,0,NA,3
2,6,2001,3177,60,0,NA,3
2,7,2001,3177,60,0,NA,3
2,9,2001,3177,60,0,NA,3
2,10,2001,3177,60,0,NA,3
4,19,2001,3177,60,0,NA,3
4,20,2001,3177,60,4.5,NA,3
4,22,2001,3177,60,4.5,NA,3
4,23,2001,3177,60,4.5,NA,3
5,11,2001,3177,60,33.5,NA,3
5,21,2001,3177,60,28.9,NA,3
5,22,2001,3177,60,0,NA,3
5,23,2001,3177,60,0,NA,3
5,24,2001,3177,60,9,NA,3
5,25,2001,3177,60,0,NA,3
8,11,2001,3177,60,0,NA,3
10,13,2001,3177,60,0,NA,3
10,3157,2001,3177,60,19.7,NA,3
11,2,2001,3177,60,19.7,NA,3
2,20,2004,3177,63,0,NA,3
3,25,2004,3177,63,0,NA,3
4,19,2004,3177,63,9,NA,3
4,26,2004,3177,63,0,NA,3
2,5,2005,3177,64,12,NA,3
2,20,2005,3177,64,7.5,NA,3
